Year,Industry_code_NZSIOC,Value
2015,II,891
2015,II,5583
2015,II,36810
2015,II,19426
2015,II,7937
2015,II,9447
2015,II,264500
2015,II,27000
2015,II,102
2015,II,99
2015,II,12
2015,II,7
2015,II,53
2015,JJ11,5022
2015,JJ11,C
2015,JJ11,40
2015,JJ11,C
2015,JJ11,C
2015,JJ11,4505
2015,JJ11,65
2015,JJ11,9
2015,JJ11,256
2015,JJ11,1089
2015,JJ11,C
2015,JJ11,3043
2015,JJ11,43
2015,JJ11,47
2015,JJ11,134
2015,JJ11,604
2015,JJ11,5974
2015,JJ11,2290
2015,JJ11,973
2015,JJ11,266
2015,JJ11,61
2015,JJ11,2710
2015,JJ11,5974
2015,JJ11,C
2015,JJ11,2207
2015,JJ11,C
2015,JJ11,266500
2015,JJ11,32100
2015,JJ11,104
2015,JJ11,98
2015,JJ11,C
2015,JJ11,10
2015,JJ11,C
2015,JJ12,8561
2015,JJ12,C
2015,JJ12,C
2015,JJ12,C
2015,JJ12,C
2015,JJ12,8485
2015,JJ12,1023
2015,JJ12,25
2015,JJ12,1381
2015,JJ12,1250
2015,JJ12,C
2015,JJ12,4727
2015,JJ12,79
2015,JJ12,42
2015,JJ12,66
2015,JJ12,100
2015,JJ12,16217
2015,JJ12,6843
2015,JJ12,6522
2015,JJ12,1327
2015,JJ12,35
2015,JJ12,2851
2015,JJ12,16217
2015,JJ12,C
2015,JJ12,4129
2015,JJ12,C
2015,JJ12,541800
2015,JJ12,6300
2015,JJ12,166
2015,JJ12,164
2015,JJ12,C
2015,JJ12,1
2015,JJ12,C
2015,JJ,13582
2015,JJ,13018
2015,JJ,C
2015,JJ,108
2015,JJ,C
2015,JJ,12990
2015,JJ,1088
2015,JJ,35
2015,JJ,1637
2015,JJ,2338
2015,JJ,34
2015,JJ,7770
2015,JJ,121
2015,JJ,89
2015,JJ,200
2015,JJ,704
2015,JJ,22191
2015,JJ,9134
2015,JJ,7495
2015,JJ,1593
2015,JJ,97
2015,JJ,5562
2015,JJ,22191
2015,JJ,6516
2015,JJ,6336
2015,JJ,9339
2015,JJ,392100
2015,JJ,20300
2015,JJ,144
2015,JJ,141
2015,JJ,11
2015,JJ,3
2015,JJ,29
2015,LL111,3952
2015,LL111,3575
2015,LL111,249
2015,LL111,0
2015,LL111,128
2015,LL111,3460
2015,LL111,380
2015,LL111,40
2015,LL111,858
2015,LL111,553
2015,LL111,4
2015,LL111,0
2015,LL111,1568
2015,LL111,60
2015,LL111,200
2015,LL111,204
2015,LL111,495
2015,LL111,12144
2015,LL111,3009
2015,LL111,6966
2015,LL111,2216
2015,LL111,663
2015,LL111,2169
2015,LL111,12144
2015,LL111,4876
2015,LL111,2499
2015,LL111,4770
2015,LL111,362400
2015,LL111,45400
2015,LL111,120
2015,LL111,112
2015,LL111,10
2015,LL111,4
2015,LL111,40
2015,LL112,872
2015,LL112,804
2015,LL112,34
2015,LL112,6
2015,LL112,27
2015,LL112,566
2015,LL112,56
2015,LL112,3
2015,LL112,20
2015,LL112,111
2015,LL112,0
2015,LL112,1
2015,LL112,347
2015,LL112,27
2015,LL112,12
2015,LL112,23
2015,LL112,316
2015,LL112,4139
2015,LL112,1381
2015,LL112,463
2015,LL112,111
2015,LL112,63
2015,LL112,2295
2015,LL112,4139
2015,LL112,2277
2015,LL112,664
2015,LL112,1199
2015,LL112,630200
2015,LL112,228700
2015,LL112,208
2015,LL112,205
2015,LL112,14
2015,LL112,8
2015,LL112,55
2015,LL11,4823
2015,LL11,4379
2015,LL11,283
2015,LL11,6
2015,LL11,155
2015,LL11,4026
2015,LL11,436
2015,LL11,44
2015,LL11,879
2015,LL11,664
2015,LL11,5
2015,LL11,1
2015,LL11,1915
2015,LL11,87
2015,LL11,213
2015,LL11,227
2015,LL11,812
2015,LL11,16284
2015,LL11,4390
2015,LL11,7430
2015,LL11,2327
2015,LL11,726
2015,LL11,4463
2015,LL11,16284
2015,LL11,7152
2015,LL11,3162
2015,LL11,5969
2015,LL11,392500
2015,LL11,66100
2015,LL11,139
2015,LL11,132
2015,LL11,11
2015,LL11,5
2015,LL11,44
2015,LL122,18052
2015,LL122,14500
2015,LL122,917
2015,LL122,9
2015,LL122,2625
2015,LL122,10656
2015,LL122,3314
2015,LL122,533
2015,LL122,800
2015,LL122,514
2015,LL122,0
2015,LL122,0
2015,LL122,5098
2015,LL122,397
2015,LL122,2607
2015,LL122,2513
2015,LL122,7302
2015,LL122,181890
2015,LL122,21050
2015,LL122,137456
2015,LL122,S
2015,LL122,S
2015,LL122,23384
2015,LL122,181888
2015,LL122,83512
2015,LL122,34443
2015,LL122,63933
2015,LL122,3308800
2015,LL122,1338500
2015,LL122,61
2015,LL122,54
2015,LL122,9
2015,LL122,4
2015,LL122,46
2015,LL123,3689
2015,LL123,3619
2015,LL123,32
2015,LL123,0
2015,LL123,39
2015,LL123,3020
2015,LL123,47
2015,LL123,17
2015,LL123,72
2015,LL123,645
2015,LL123,5
2015,LL123,1122
2015,LL123,1087
2015,LL123,29
2015,LL123,14
2015,LL123,15
2015,LL123,671
2015,LL123,3190
2015,LL123,1001
2015,LL123,1326
2015,LL123,362
2015,LL123,210
2015,LL123,863
2015,LL123,3190
2015,LL123,1537
2015,LL123,916
2015,LL123,737
2015,LL123,386700
2015,LL123,70300
2015,LL123,109
2015,LL123,108
2015,LL123,44
2015,LL123,21
2015,LL123,48
2015,LL12,21741
2015,LL12,18119
2015,LL12,949
2015,LL12,10
2015,LL12,2664
2015,LL12,13675
2015,LL12,3360
2015,LL12,550
2015,LL12,872
2015,LL12,1159
2015,LL12,5
2015,LL12,1122
2015,LL12,6185
2015,LL12,426
2015,LL12,2620
2015,LL12,2528
2015,LL12,7973
2015,LL12,185080
2015,LL12,22051
2015,LL12,138782
2015,LL12,17769
2015,LL12,10209
2015,LL12,24247
2015,LL12,185078
2015,LL12,85049
2015,LL12,35359
2015,LL12,64670
2015,LL12,1449700
2015,LL12,531600
2015,LL12,62
2015,LL12,55
2015,LL12,9
2015,LL12,4
2015,LL12,46
2015,LL,26564
2015,LL,22498
2015,LL,1231
2015,LL,16
2015,LL,2819
2015,LL,17701
2015,LL,3797
2015,LL,594
2015,LL,1751
2015,LL,1824
2015,LL,10
2015,LL,1123
2015,LL,8100
2015,LL,513
2015,LL,2833
2015,LL,2755
2015,LL,8785
2015,LL,201363
2015,LL,26442
2015,LL,146212
2015,LL,20096
2015,LL,10935
2015,LL,28710
2015,LL,201362
2015,LL,92202
2015,LL,38521
2015,LL,70639
2015,LL,973600
2015,LL,322000
2015,LL,69
2015,LL,61
2015,LL,10
2015,LL,4
2015,LL,46
2015,MN111,7975
2015,MN111,7654
2015,MN111,121
2015,MN111,114
2015,MN111,87
2015,MN111,7190
2015,MN111,73
2015,MN111,29
2015,MN111,144
2015,MN111,3039
2015,MN111,1
2015,MN111,3837
2015,MN111,68
2015,MN111,237
2015,MN111,277
2015,MN111,825
2015,MN111,4646
2015,MN111,2670
2015,MN111,867
2015,MN111,248
2015,MN111,57
2015,MN111,1109
2015,MN111,4645
2015,MN111,2030
2015,MN111,1982
2015,MN111,634
2015,MN111,229100
2015,MN111,23700
2015,MN111,135
2015,MN111,121
2015,MN111,41
2015,MN111,18
2015,MN111,44
2015,MN112,5818
2015,MN112,5744
2015,MN112,16
2015,MN112,12
2015,MN112,47
2015,MN112,4109
2015,MN112,83
2015,MN112,14
2015,MN112,93
2015,MN112,2169
2015,MN112,1
2015,MN112,1673
2015,MN112,76
2015,MN112,99
2015,MN112,89
2015,MN112,1699
2015,MN112,3098
2015,MN112,1637
2015,MN112,535
2015,MN112,185
2015,MN112,62
2015,MN112,925
2015,MN112,3098
2015,MN112,1311
2015,MN112,1056
2015,MN112,731
2015,MN112,188700
2015,MN112,55100
2015,MN112,155
2015,MN112,147
2015,MN112,130
2015,MN112,55
2015,MN112,42
2015,MN113,10469
2015,MN113,8326
2015,MN113,1996
2015,MN113,55
2015,MN113,93
2015,MN113,8798
2015,MN113,882
2015,MN113,28
2015,MN113,231
2015,MN113,3085
2015,MN113,20
2015,MN113,4435
2015,MN113,138
2015,MN113,133
2015,MN113,155
2015,MN113,1693
2015,MN113,43025
2015,MN113,19024
2015,MN113,2393
2015,MN113,517
2015,MN113,273
2015,MN113,21608
2015,MN113,43025
2015,MN113,16019
2015,MN113,18533
2015,MN113,8473
2015,MN113,327700
2015,MN113,53000
2015,MN113,103
2015,MN113,102
2015,MN113,11
2015,MN113,4
2015,MN113,37
2015,MN114,1378
2015,MN114,1354
2015,MN114,7
2015,MN114,0
2015,MN114,17
2015,MN114,1207
2015,MN114,11
2015,MN114,4
2015,MN114,36
2015,MN114,394
2015,MN114,0
2015,MN114,749
2015,MN114,14
2015,MN114,58
2015,MN114,60
2015,MN114,173
2015,MN114,790
2015,MN114,350
2015,MN114,243
2015,MN114,54
2015,MN114,38
2015,MN114,197
2015,MN114,790
2015,MN114,336
2015,MN114,276
2015,MN114,178
2015,MN114,200300
2015,MN114,25100
2015,MN114,127
2015,MN114,105
2015,MN114,51
2015,MN114,22
2015,MN114,43
2015,MN115,6998
2015,MN115,6882
2015,MN115,66
2015,MN115,15
2015,MN115,34
2015,MN115,6432
2015,MN115,27
2015,MN115,15
2015,MN115,150
2015,MN115,2801
2015,MN115,4
2015,MN115,3379
2015,MN115,60
2015,MN115,44
2015,MN115,47
2015,MN115,569
2015,MN115,4202
2015,MN115,2892
2015,MN115,428
2015,MN115,197
2015,MN115,43
2015,MN115,883
2015,MN115,4202
2015,MN115,1720
2015,MN115,1947
2015,MN115,536
2015,MN115,249200
2015,MN115,20300
2015,MN115,149
2015,MN115,146
2015,MN115,33
2015,MN115,14
2015,MN115,41
2015,MN11,32639
2015,MN11,29959
2015,MN11,2206
2015,MN11,196
2015,MN11,277
2015,MN11,27737
2015,MN11,1076
2015,MN11,90
2015,MN11,654
2015,MN11,11488
2015,MN11,26
2015,MN11,14073
2015,MN11,356
2015,MN11,571
2015,MN11,628
2015,MN11,4959
2015,MN11,55761
2015,MN11,26573
2015,MN11,4466
2015,MN11,1201
2015,MN11,473
2015,MN11,24722
2015,MN11,55761
2015,MN11,21415
2015,MN11,23795
2015,MN11,10551
2015,MN11,246200
2015,MN11,37400
2015,MN11,112
2015,MN11,109
2015,MN11,23
2015,MN11,9
2015,MN11,38
2015,MN211,767
2015,MN211,747
2015,MN211,15
2015,MN211,0
2015,MN211,6
2015,MN211,725
2015,MN211,6
2015,MN211,3
2015,MN211,22
2015,MN211,342
2015,MN211,0
2015,MN211,341
2015,MN211,11
2015,MN211,4
2015,MN211,4
2015,MN211,42
2015,MN211,822
2015,MN211,591
2015,MN211,103
2015,MN211,36
2015,MN211,6
2015,MN211,128
2015,MN211,822
2015,MN211,197
2015,MN211,551
2015,MN211,73
2015,MN211,122500
2015,MN211,6700
2015,MN211,107
2015,MN211,107
2015,MN211,21
2015,MN211,5
2015,MN211,24
2015,MN212,5382
2015,MN212,5134
2015,MN212,145
2015,MN212,45
2015,MN212,59
2015,MN212,5022
2015,MN212,87
2015,MN212,13
2015,MN212,108
2015,MN212,2004
2015,MN212,5
2015,MN212,2670
2015,MN212,140
2015,MN212,38
2015,MN212,41
2015,MN212,363
2015,MN212,4889
2015,MN212,1934
2015,MN212,1239
2015,MN212,240
2015,MN212,77
2015,MN212,1716
2015,MN212,4888
2015,MN212,2345
2015,MN212,1565
2015,MN212,979
2015,MN212,90700
2015,MN212,6100
2015,MN212,124
2015,MN212,121
2015,MN212,15
2015,MN212,7
2015,MN212,48
2015,MN213,2911
2015,MN213,2880
2015,MN213,7
2015,MN213,5
2015,MN213,19
2015,MN213,2663
2015,MN213,30
2015,MN213,8
2015,MN213,90
2015,MN213,1040
2015,MN213,0
2015,MN213,1478
2015,MN213,18
2015,MN213,58
2015,MN213,62
2015,MN213,252
2015,MN213,1933
2015,MN213,719
2015,MN213,823
2015,MN213,184
2015,MN213,54
2015,MN213,391
2015,MN213,1933
2015,MN213,688
2015,MN213,628
2015,MN213,616
2015,MN213,82500
2015,MN213,7100
2015,MN213,114
2015,MN213,105
2015,MN213,37
2015,MN213,13
2015,MN213,36
2015,MN21,9061
2015,MN21,8760
2015,MN21,167
2015,MN21,50
2015,MN21,84
2015,MN21,8410
2015,MN21,122
2015,MN21,24
2015,MN21,220
2015,MN21,3386
2015,MN21,5
2015,MN21,4489
2015,MN21,170
2015,MN21,100
2015,MN21,106
2015,MN21,657
2015,MN21,7643
2015,MN21,3243
2015,MN21,2165
2015,MN21,460
2015,MN21,136
2015,MN21,2235
2015,MN21,7643
2015,MN21,3230
2015,MN21,2744
2015,MN21,1669
2015,MN21,89800
2015,MN21,6500
2015,MN21,118
2015,MN21,114
2015,MN21,20
2015,MN21,9
2015,MN21,42
2015,MN,41700
2015,MN,38719
2015,MN,2374
2015,MN,247
2015,MN,361
2015,MN,36147
2015,MN,1198
2015,MN,114
2015,MN,874
2015,MN,14873
2015,MN,31
2015,MN,18562
2015,MN,526
2015,MN,671
2015,MN,734
2015,MN,5616
2015,MN,63404
2015,MN,29816
2015,MN,6631
2015,MN,1661
2015,MN,609
2015,MN,26957
2015,MN,63404
2015,MN,24646
2015,MN,26539
2015,MN,12219
2015,MN,178700
2015,MN,24100
2015,MN,112
2015,MN,110
2015,MN,23
2015,MN,9
2015,MN,39
2015,OO213,1222
2015,OO213,1211
2015,OO213,C
2015,OO213,C
2015,OO213,C
2015,OO213,1125
2015,OO213,35
2015,OO213,5
2015,OO213,35
2015,OO213,531
2015,OO213,1
2015,OO213,516
2015,OO213,3
2015,OO213,15
2015,OO213,16
2015,OO213,98
2015,OO213,1081
2015,OO213,392
2015,OO213,156
2015,OO213,42
2015,OO213,15
2015,OO213,532
2015,OO213,1081
2015,OO213,285
2015,OO213,261
2015,OO213,535
2015,OO213,151
2015,OO213,144
2015,OO213,34
2015,OO213,9
2015,OO213,26
2015,OO21,1222
2015,OO21,1211
2015,OO21,C
2015,OO21,C
2015,OO21,C
2015,OO21,1125
2015,OO21,35
2015,OO21,5
2015,OO21,35
2015,OO21,531
2015,OO21,1
2015,OO21,516
2015,OO21,3
2015,OO21,15
2015,OO21,16
2015,OO21,98
2015,OO21,1081
2015,OO21,392
2015,OO21,156
2015,OO21,42
2015,OO21,15
2015,OO21,532
2015,OO21,1081
2015,OO21,285
2015,OO21,261
2015,OO21,535
2015,OO21,151
2015,OO21,144
2015,OO21,34
2015,OO21,9
2015,OO21,26
2015,OO,1222
2015,OO,1211
2015,OO,C
2015,OO,C
2015,OO,C
2015,OO,1125
2015,OO,35
2015,OO,5
2015,OO,35
2015,OO,531
2015,OO,1
2015,OO,516
2015,OO,3
2015,OO,15
2015,OO,16
2015,OO,98
2015,OO,1081
2015,OO,392
2015,OO,156
2015,OO,42
2015,OO,15
2015,OO,532
2015,OO,1081
2015,OO,285
2015,OO,261
2015,OO,535
2015,OO,151
2015,OO,144
2015,OO,34
2015,OO,9
2015,OO,26
2015,PP111,1061
2015,PP111,52
2015,PP111,999
2015,PP111,10
2015,PP111,986
2015,PP111,21
2015,PP111,6
2015,PP111,29
2015,PP111,639
2015,PP111,0
2015,PP111,286
2015,PP111,4
2015,PP111,6
2015,PP111,6
2015,PP111,75
2015,PP111,1028
2015,PP111,322
2015,PP111,495
2015,PP111,49
2015,PP111,7
2015,PP111,211
2015,PP111,1028
2015,PP111,499
2015,PP111,424
2015,PP111,105
2015,PP111,76
2015,PP111,74
2015,PP111,15
2015,PP111,7
2015,PP111,49
2015,PP112,647
2015,PP112,39
2015,PP112,603
2015,PP112,6
2015,PP112,572
2015,PP112,10
2015,PP112,C
2015,PP112,37
2015,PP112,331
2015,PP112,0
2015,PP112,190
2015,PP112,C
2015,PP112,0
2015,PP112,0
2015,PP112,76
2015,PP112,1903
2015,PP112,C
2015,PP112,1163
2015,PP112,228
2015,PP112,46
2015,PP112,C
2015,PP112,1903
2015,PP112,1593
2015,PP112,187
2015,PP112,123
2015,PP112,C
2015,PP112,C
2015,PP112,5
2015,PP112,4
2015,PP112,84
2015,PP113,799
2015,PP113,35
2015,PP113,759
2015,PP113,5
2015,PP113,708
2015,PP113,4
2015,PP113,2
2015,PP113,18
2015,PP113,325
2015,PP113,2
2015,PP113,353
2015,PP113,7
2015,PP113,0
2015,PP113,0
2015,PP113,91
2015,PP113,576
2015,PP113,331
2015,PP113,154
2015,PP113,26
2015,PP113,3
2015,PP113,91
2015,PP113,576
2015,PP113,263
2015,PP113,241
2015,PP113,72
2015,PP113,137
2015,PP113,137
2015,PP113,35
2015,PP113,16
2015,PP113,46
2015,PP114,1363
2015,PP114,107
2015,PP114,1253
2015,PP114,4
2015,PP114,1232
2015,PP114,14
2015,PP114,C
2015,PP114,36
2015,PP114,519
2015,PP114,0
2015,PP114,647
2015,PP114,C
2015,PP114,4
2015,PP114,5
2015,PP114,131
2015,PP114,1227
2015,PP114,C
2015,PP114,449
2015,PP114,80
2015,PP114,20
2015,PP114,C
2015,PP114,1227
2015,PP114,700
2015,PP114,433
2015,PP114,93
2015,PP114,C
2015,PP114,C
2015,PP114,19
2015,PP114,11
2015,PP114,57
2015,PP,3871
2015,PP,233
2015,PP,3613
2015,PP,25
2015,PP,3499
2015,PP,49
2015,PP,13
2015,PP,121
2015,PP,1814
2015,PP,2
2015,PP,1476
2015,PP,26
2015,PP,12
2015,PP,12
2015,PP,373
2015,PP,4734
2015,PP,1397
2015,PP,2260
2015,PP,384
2015,PP,76
2015,PP,1076
2015,PP,4734
2015,PP,3055
2015,PP,1285
2015,PP,393
2015,PP,109
2015,PP,108
2015,PP,12
2015,PP,8
2015,PP,65
2015,QQ111,967
2015,QQ111,20
2015,QQ111,933
2015,QQ111,13
2015,QQ111,892
2015,QQ111,16
2015,QQ111,4
2015,QQ111,58
2015,QQ111,356
2015,QQ111,0
2015,QQ111,452
2015,QQ111,6
2015,QQ111,17
2015,QQ111,17
2015,QQ111,75
2015,QQ111,1232
2015,QQ111,329
2015,QQ111,773
2015,QQ111,127
2015,QQ111,8
2015,QQ111,130
2015,QQ111,1232
2015,QQ111,883
2015,QQ111,165
2015,QQ111,184
2015,QQ111,199
2015,QQ111,189
2015,QQ111,8
2015,QQ111,6
2015,QQ111,72
2015,QQ112,9018
2015,QQ112,221
2015,QQ112,8772
2015,QQ112,25
2015,QQ112,7674
2015,QQ112,95
2015,QQ112,22
2015,QQ112,200
2015,QQ112,3250
2015,QQ112,1
2015,QQ112,3979
2015,QQ112,127
2015,QQ112,33
2015,QQ112,33
2015,QQ112,1344
2015,QQ112,5304
2015,QQ112,2113
2015,QQ112,1558
2015,QQ112,439
2015,QQ112,107
2015,QQ112,1633
2015,QQ112,5304
2015,QQ112,2705
2015,QQ112,1713
2015,QQ112,887
2015,QQ112,123
2015,QQ112,121
2015,QQ112,50
2015,QQ112,25
2015,QQ112,51
2015,QQ113,5209
2015,QQ113,535
2015,QQ113,4463
2015,QQ113,211
2015,QQ113,4570
2015,QQ113,93
2015,QQ113,30
2015,QQ113,137
2015,QQ113,2605
2015,QQ113,1
2015,QQ113,1679
2015,QQ113,26
2015,QQ113,13
2015,QQ113,14
2015,QQ113,640
2015,QQ113,10126
2015,QQ113,1612
2015,QQ113,4187
2015,QQ113,582
2015,QQ113,97
2015,QQ113,4327
2015,QQ113,10126
2015,QQ113,5418
2015,QQ113,1603
2015,QQ113,3106
2015,QQ113,101
2015,QQ113,100
2015,QQ113,12
2015,QQ113,6
2015,QQ113,54
2015,QQ,15193
2015,QQ,776
2015,QQ,14167
2015,QQ,250
2015,QQ,13135
2015,QQ,205
2015,QQ,56
2015,QQ,394
2015,QQ,6211
2015,QQ,3
2015,QQ,6111
2015,QQ,159
2015,QQ,63
2015,QQ,64
2015,QQ,2058
2015,QQ,16662
2015,QQ,4054
2015,QQ,6518
2015,QQ,1148
2015,QQ,211
2015,QQ,6090
2015,QQ,16662
2015,QQ,9006
2015,QQ,3481
2015,QQ,4176
2015,QQ,116
2015,QQ,115
2015,QQ,23
2015,QQ,12
2015,QQ,54
2015,RS111,822
2015,RS111,743
2015,RS111,74
2015,RS111,5
2015,RS111,734
2015,RS111,C
2015,RS111,3
2015,RS111,52
2015,RS111,210
2015,RS111,0
2015,RS111,C
2015,RS111,10
2015,RS111,13
2015,RS111,13
2015,RS111,88
2015,RS111,2624
2015,RS111,421
2015,RS111,2066
2015,RS111,88
2015,RS111,28
2015,RS111,136
2015,RS111,2624
2015,RS111,2148
2015,RS111,302
2015,RS111,174
2015,RS111,172600
2015,RS111,18500
2015,RS111,140
2015,RS111,135
2015,RS111,4
2015,RS111,3
2015,RS111,82
2015,RS112,2689
2015,RS112,1925
2015,RS112,664
2015,RS112,100
2015,RS112,2496
2015,RS112,C
2015,RS112,15
2015,RS112,166
2015,RS112,731
2015,RS112,0
2015,RS112,1478
2015,RS112,C
2015,RS112,55
2015,RS112,53
2015,RS112,192
2015,RS112,4978
2015,RS112,1065
2015,RS112,3226
2015,RS112,304
2015,RS112,131
2015,RS112,688
2015,RS112,4978
2015,RS112,3159
2015,RS112,1094
2015,RS112,725
2015,RS112,117900
2015,RS112,8400
2015,RS112,97
2015,RS112,92
2015,RS112,6
2015,RS112,4
2015,RS112,63
2015,RS113,3845
2015,RS113,3796
2015,RS113,13
2015,RS113,36
2015,RS113,3230
2015,RS113,C
2015,RS113,181
2015,RS113,118
2015,RS113,288
2015,RS113,C
2015,RS113,C
2015,RS113,C
2015,RS113,11
2015,RS113,10
2015,RS113,615
2015,RS113,1442
2015,RS113,409
2015,RS113,961
2015,RS113,132
2015,RS113,20
2015,RS113,73
2015,RS113,1442
2015,RS113,917
2015,RS113,407
2015,RS113,118
2015,RS113,682300
2015,RS113,109100
2015,RS113,100
2015,RS113,98
2015,RS113,67
2015,RS113,43
2015,RS113,64
2015,RS11,7357
2015,RS11,6464
2015,RS11,751
2015,RS11,141
2015,RS11,6460
2015,RS11,303
2015,RS11,199
2015,RS11,336
2015,RS11,1229
2015,RS11,C
2015,RS11,4306
2015,RS11,86
2015,RS11,79
2015,RS11,77
2015,RS11,894
2015,RS11,9044
2015,RS11,1895
2015,RS11,6252
2015,RS11,524
2015,RS11,178
2015,RS11,897
2015,RS11,9044
2015,RS11,6224
2015,RS11,1803
2015,RS11,1017
2015,RS11,221500
2015,RS11,26900
2015,RS11,105
2015,RS11,101
2015,RS11,14
2015,RS11,10
2015,RS11,69
2015,RS211,4802
2015,RS211,4779
2015,RS211,11
2015,RS211,12
2015,RS211,4452
2015,RS211,48
2015,RS211,20
2015,RS211,93
2015,RS211,1337
2015,RS211,1
2015,RS211,2927
2015,RS211,28
2015,RS211,253
2015,RS211,264
2015,RS211,362
2015,RS211,2294
2015,RS211,1219
2015,RS211,747
2015,RS211,198
2015,RS211,84
2015,RS211,329
2015,RS211,2294
2015,RS211,749
2015,RS211,1023
2015,RS211,522
2015,RS211,188500
2015,RS211,14200
2015,RS211,119
2015,RS211,93
2015,RS211,48
2015,RS211,16
2015,RS211,33
2015,RS212,1826
2015,RS212,1811
2015,RS212,5
2015,RS212,10
2015,RS212,1630
2015,RS212,35
2015,RS212,14
2015,RS212,70
2015,RS212,611
2015,RS212,C
2015,RS212,891
2015,RS212,9
2015,RS212,51
2015,RS212,52
2015,RS212,196
2015,RS212,1349
2015,RS212,379
2015,RS212,616
2015,RS212,175
2015,RS212,81
2015,RS212,354
2015,RS212,1349
2015,RS212,429
2015,RS212,452
2015,RS212,469
2015,RS212,106200
2015,RS212,11400
2015,RS212,84
2015,RS212,72
2015,RS212,46
2015,RS212,14
2015,RS212,32
2015,RS214,2671
2015,RS214,1343
2015,RS214,960
2015,RS214,369
2015,RS214,2210
2015,RS214,299
2015,RS214,4
2015,RS214,46
2015,RS214,685
2015,RS214,C
2015,RS214,1146
2015,RS214,29
2015,RS214,16
2015,RS214,18
2015,RS214,463
2015,RS214,7948
2015,RS214,2821
2015,RS214,1654
2015,RS214,82
2015,RS214,23
2015,RS214,3473
2015,RS214,7948
2015,RS214,6994
2015,RS214,898
2015,RS214,57
2015,RS214,191400
2015,RS214,33200
2015,RS214,314
2015,RS214,312
2015,RS214,7
2015,RS214,6
2015,RS214,88
2015,RS21,9299
2015,RS21,7933
2015,RS21,976
2015,RS21,390
2015,RS21,8292
2015,RS21,382
2015,RS21,38
2015,RS21,209
2015,RS21,2633
2015,RS21,C
2015,RS21,4964
2015,RS21,65
2015,RS21,320
2015,RS21,334
2015,RS21,1021
2015,RS21,11592
2015,RS21,4419
2015,RS21,3017
2015,RS21,456
2015,RS21,188
2015,RS21,4155
2015,RS21,11592
2015,RS21,8172
2015,RS21,2373
2015,RS21,1047
2015,RS21,162100
2015,RS21,17800
2015,RS21,186
2015,RS21,172
2015,RS21,12
2015,RS21,9
2015,RS21,70
2015,RS,16656
2015,RS,14397
2015,RS,1727
2015,RS,531
2015,RS,14752
2015,RS,685
2015,RS,237
2015,RS,545
2015,RS,3863
2015,RS,4
2015,RS,9270
2015,RS,151
2015,RS,399
2015,RS,410
2015,RS,1915
2015,RS,20636
2015,RS,6314
2015,RS,9270
2015,RS,980
2015,RS,367
2015,RS,5053
2015,RS,20636
2015,RS,14396
2015,RS,4175
2015,RS,2065
2015,RS,183800
2015,RS,21100
2015,RS,151
2015,RS,141
2015,RS,13
2015,RS,9
2015,RS,70
2015,ZZ11,38592
2015,ZZ11,1705
2015,ZZ11,36586
2015,ZZ11,169
2015,ZZ11,2
2015,ZZ11,130
2015,ZZ11,36107
2015,ZZ11,535
2015,ZZ11,100
2015,ZZ11,848
2015,ZZ11,4198
2015,ZZ11,12
2015,ZZ11,1223
2015,ZZ11,28898
2015,ZZ11,305
2015,ZZ11,4462
2015,ZZ11,4015
2015,ZZ11,2038
2015,ZZ11,26067
2015,ZZ11,10281
2015,ZZ11,10362
2015,ZZ11,2203
2015,ZZ11,259
2015,ZZ11,5423
2015,ZZ11,26067
2015,ZZ11,11952
2015,ZZ11,8491
2015,ZZ11,5624
2015,ZZ11,524400
2015,ZZ11,27700
2015,ZZ11,121
2015,ZZ11,74
2015,ZZ11,28
2015,ZZ11,17
2015,ZZ11,8
2015,ZZ11,46
2015,KK111,34486
2015,KK111,3041
2015,KK111,30016
2015,KK111,0
2015,KK111,1429
2015,KK111,26265
2015,KK111,19367
2015,KK111,C
2015,KK111,408
2015,KK111,2684
2015,KK111,11
2015,KK111,C
2015,KK111,2989
2015,KK111,759
2015,KK111,4
2015,KK111,4
2015,KK111,8221
2015,KK111,655224
2015,KK111,200613
2015,KK111,1055
2015,KK111,270
2015,KK111,109
2015,KK111,453556
2015,KK111,655224
2015,KK111,45234
2015,KK111,380945
2015,KK111,229045
2015,KK111,1133700
2015,KK111,270300
2015,KK111,53
2015,KK111,53
2015,KK111,18
2015,KK111,1
2015,KK111,7
2015,KK112,19924
2015,KK112,2244
2015,KK112,13716
2015,KK112,1
2015,KK112,3963
2015,KK112,12905
2015,KK112,4004
2015,KK112,C
2015,KK112,120
2015,KK112,429
2015,KK112,5
2015,KK112,C
2015,KK112,1904
2015,KK112,6395
2015,KK112,94
2015,KK112,109
2015,KK112,7034
2015,KK112,302585
2015,KK112,65823
2015,KK112,S
2015,KK112,1660
2015,KK112,S
2015,KK112,225867
2015,KK112,302583
2015,KK112,141754
2015,KK112,83641
2015,KK112,77188
2015,KK112,3997900
2015,KK112,1411400
2015,KK112,79
2015,KK112,79
2015,KK112,5
2015,KK112,2
2015,KK112,47
2015,KK11,54411
2015,KK11,5286
2015,KK11,43732
2015,KK11,1
2015,KK11,5392
2015,KK11,39170
2015,KK11,23371
2015,KK11,61
2015,KK11,528
2015,KK11,3113
2015,KK11,15
2015,KK11,51
2015,KK11,4893
2015,KK11,7155
2015,KK11,98
2015,KK11,112
2015,KK11,15255
